id,url,title,text

Open Access Operators are entirely free to set their own services and fares unaffected by government regulations. Examples of such operators are Lumo and Grand Central, Hull Trains and Heathrow Express. In the case of the InterCity West Coast and InterCity East Coast franchises, applicants submit bids to return the most money to the government from operating the service. This has led to franchisees collapsing when passenger growth targets are not met as promised payments to the government cannot be paid and the franchise is exited early. 

In 2023, Network Rail held over £59.1 billion in debt, and £1.176 billion interest payments. Many of these debts were incurred by Railtrack and transferred to Network Rail when it collapsed.  

British Rail operations were privatised during 1994–1997. Ownership of the track and infrastructure passed to Railtrack, whilst passenger operations were franchised to individual private sector operators (originally there were 25 franchises) and the goods services sold outright (six companies were set up, but five of these were sold to the same buyer). The government said privatisation would see an improvement in passenger services and satisfaction (according to the National Rail Passenger survey) has indeed gone up from 76% in 1999 (when the survey started) to 83% in 2013 and the number of passengers not satisfied with their journey dropped from 10% to 6%. Since privatisation, passenger levels have more than doubled, and have surpassed their level in the late 1940s. Train fares cost 2.7% more than under British Rail in real terms on average. However, while the price of anytime and off-peak tickets has increased, the price of Advance tickets has dramatically decreased in real terms: the average Advance ticket in 1995 cost £9.14 (in 2014 prices) compared to £5.17 in 2014.

Rail subsidies have increased from £bn in 1992–93 to £bn in 2015–16 (in current prices), although subsidy per journey has fallen from £ per journey to £ per journey. However, this masks great regional variation, as in 2014–15 funding varied from ""£1.41 per passenger journey in England to £6.51 per journey in Scotland and £8.34 per journey in Wales.""

The public image of rail travel was severely damaged by a series of significant accidents after privatisation. These included the Hatfield accident, caused by a rail fragmenting due to the development of microscopic cracks. Following this, the rail infrastructure company Railtrack imposed over 1,200 emergency speed restrictions across its network and instigated an extremely costly nationwide track replacement programme. The consequent severe operational disruption to the national network and the company's spiralling costs set in motion a series of events which resulted in the collapse of the company and its replacement with Network Rail, a state-owned, ""not-for-profit"" company, with risks underwritten by the taxpayer. According to the European Railway Agency, in 2013 Britain had the safest railways in Europe based on the number of train safety incidents.

At the end of September 2003, the first part of High Speed 1, a high-speed link to the Channel Tunnel and onward to France and Belgium, was completed, significantly adding to the rail infrastructure of the country. The rest of the link, from north Kent to London St Pancras opened in 2007. A major programme of remedial work on the West Coast Main Line started in 1997 and finished in 2008.

In the 2010s, many upgrades are under way, such as Thameslink, Crossrail, the Northern Hub and electrification of the Great Western Main Line. Electrification plans for the Midland Main Line and the Transpennine line between Manchester and Leeds have been scaled back. Construction of High Speed 2 is underway, with a projected completion date of 2026 for Phase 1 (London to Birmingham) and 2033 for Phase 2. A poll of 1,500 adults in Britain in June 2018 showed that 64% support renationalising Britain's railways.

Renationalisation 

Currently six franchises are under public ownership and thus effectively nationalised. Four of them – LNER, Northern Trains, Southeastern, and TransPennine – are operators of last resort owned by the Department for Transport, whereas Transport for Wales Rail is owned by Transport for Wales, a Welsh-Government owned company, with no current plans to re-privatise the latter. On 1 April 2022, ScotRail was put under public ownership by the Scottish Government, under Transport Scotland as ScotRail Trains operating on the same day.

The COVID-19 pandemic caused a huge fall in the number of passengers using the railways, with journeys in 2020 being about 22% of the previous year, before rising again as travel restrictions eased. During 2020, all train operating companies entered into emergency measures agreements with the UK and Scottish governments. Normal franchise mechanisms were amended, transferring almost all revenue and cost risk to the government, effectively 'renationalising' the network temporarily.

In September 2020, the UK Government permanently got rid of the rail franchising system. On 20 May 2021, the Government announced a white paper that would transform the operation of the railways. The rail network will be partly renationalised, with infrastructure and operations brought together under the state-owned public body Great British Railways. Operations will be managed on a concessions model. According to the BBC, this represents the largest shake-up in the UK's railways since privatisation. On 18 November 2021, the government announced the biggest ever public investment in Britain's rail network costing £96 billion and promising quicker and more frequent rail connections in the North and Midlands: the Integrated Rail Plan includes substantially improved connections North-South as well as East-West and includes three new high speed lines.

Passenger services

Passenger services in Great Britain were divided into regional franchises and run by mostly private (that is, non-state owned) train operating companies from 1995 to 2020. These companies bid for seven- to eight-year contracts to run individual franchises. Most contracts in England are awarded by the Department for Transport (DfT), with the exception of Merseyrail, where the franchise is awarded by the Merseyside Passenger Transport Executive. In Scotland, contracts for ScotRail, is awarded by Transport Scotland, and in Wales, contracts for Transport for Wales Rail, is awarded by Transport for Wales, although the latter is currently publicly-owned with no plans for franchising in the near future and ScotRail is planned to be publicly owned in 2022. Initially, there were 25 franchises, some franchises have since been combined, others nationalised. There are also a number of local or specialised rail services operated on an open access basis outside the franchise arrangements. Examples include Heathrow Express and Hull Trains. Many franchises were effectively abolished due to the COVID-19 pandemic, with a new state-owned public body, Great British Railways, operating a concession contract system on the network from 2023.

In the 2015–16 operating year, franchised services provided 1,718 million journeys totalling (64.7 billion billion passenger km) of travel, an increase over 1994–5 of 117% in journeys (from 761 million) and just over doubling the passenger miles. The passenger-miles figure, after being flat from 1965 to 1995, surpassed the 1947 figure for the first time in 1998 and continues to rise steeply.

The key index used to assess passenger train performance is the Public Performance Measure, which combines figures for punctuality and reliability. From a base of 90% of trains arriving on time in 1998, the measure dipped to 75% in mid-2001 due to stringent safety restrictions put in place after the Hatfield crash in October 2000. However, in June 2015 the PPM stood at 91.2% after a period of steady increases in the annual moving average since 2003 until around 2012 when the improvements levelled off.

Train fares cost 2.7% more than under British Rail in real terms on average. For some years, Britain has been said to have the highest rail fares in Europe, with peak-time and season tickets considerably higher than other countries, partly because rail subsidies in Europe are higher. However, passengers are also able to obtain some of the cheapest fares in Europe if they book in advance or travel at off-peak times or purchase 'day-return' tickets which cost little more than a single ticket.

UK rail operators point out rail fare increases have been at a substantially lower rate than petrol prices for private motoring. The difference in price has also been blamed on the fact Britain has the most restrictive loading gauge (maximum width and height of trains that can fit through tunnels, bridges etc.) in the world which means any trains must be significantly narrower and less tall than those used elsewhere. This means British trains cannot be bought ""off-the-shelf"" and must be specially built to fit British standards.

Average rolling-stock age fell slightly from the third quarter of 2001–02 to 2017–18, from 20.7 years old to 19.6 years old, and recent large orders from Bombardier and its acquirer Alstom, CAF, Hitachi and Stadler brought down the average age to around 15 years by March 2021.

Although passengers rarely have cause to refer to either document, all travel is subject to the National Rail Conditions of Carriage and all tickets are valid subject to the rules set out in a number of so-called technical manuals, which are centrally produced for the network.

Annual journey numbers
Below are the estimated total number of journeys using heavy rail transport in Britain for each financial year. (This table does not include Eurostar, Underground or light rail services)

The following table is according to the Office of Rail and Road and includes open access operators such as Grand Central and Hull Trains.

Stations

There are 2,579 passenger railway stations on the Network Rail network. This does not include the London Underground, nor other systems which are not part of the national network, such as heritage railways. Most date from the Victorian era and a number are in or on the edge of town and city centres. Major stations lie for the most part in large cities, with the largest conurbations (e.g. Liverpool, Birmingham, Bristol, Cardiff, Edinburgh, Glasgow and Manchester) typically having more than one main station. London is a major hub of the network, with 12 main-line termini forming a ""ring"" around central London. Birmingham, Leeds, Manchester, Glasgow, Bristol and Reading are major interchanges for many cross-country journeys that do not involve London. However, some important railway junction stations lie in smaller cities and towns, for example York, Crewe and Ely. Some other places expanded into towns and cities because of the railway network. Swindon, for example, was little more than a village before the Great Western Railway chose to site its locomotive works there. In many instances geography, politics or military considerations originally caused stations to be sited further from the towns they served until, with time, these issues could be overcome (for example, Portsmouth had its original station at Gosport).

Inter-city

High-speed inter-city rail (above ) was first introduced in Great Britain in the 1970s by British Rail. BR had pursued two development projects in parallel, the development of a tilting train technology, the Advanced Passenger Train (APT), and development of a conventional high-speed diesel train, the High Speed Train (HST). The APT project was abandoned, but the HST design entered service as the British Rail Classes 253, 254 and 255 trains. The prototype HST, the Class 252, reached a world speed record for diesel trains of 143.2 mph, while the main fleet entered service limited to a service speed of 125 mph, and were introduced progressively on main lines across the country, with a rebranding of their services as the InterCity 125. With electrification of the East Coast Main Line, high-speed rail in Great Britain was augmented with the introduction of the Class 91, intended for passenger service at up to 140 mph (225 km/h), and thus branded as the InterCity 225. The Class 91 units were designed for a maximum service speed of 140 mph, and running at this speed was trialled with a 'flashing green' signal aspect under the British signalling system. The trains were eventually limited to the same speed as the HST, to 125 mph, with higher speeds deemed to require cab signalling, which as of 2010 was not in place on the normal British railway network (but was used on the Channel Tunnel Rail Link). A final attempt by the nationalised British Rail at High Speed Rail was the cancelled InterCity 250 project in the 1990s for the West Coast Main Line.

Post privatisation, a plan to upgrade the West Coast Main Line to speeds of up to 140 mph with infrastructure improvements were finally abandoned, although the tilting train Class 390 Pendolino fleet designed for this maximum speed of service were still built and entered service in 2002, and operates limited to 125 mph. Other routes in the UK were upgraded with trains capable of top speeds of up to 125 mph running with the introduction between 2000 and 2005 of Class 180 Adelante DMUs and the Bombardier Voyager DEMUs (Classes 220, 221 and 222).

High Speed 1

The first implementation of high-speed rail up to 186 mph in regular passenger service in Great Britain was the Channel Tunnel Rail Link (now known as High Speed 1), when its first phase opened in 2003 linking the British end of the Channel Tunnel at Folkestone with Fawkham Junction in Kent. This is used by international only passenger trains for the Eurostar service, using Class 373 and Class 374 trains. The line was later extended all the way into London St Pancras in 2007.

After the building of the first of a new Class 395 train fleet for use partly on High Speed 1 and parts of the rest of the UK rail network, the first domestic high-speed running over 125 mph (to about 140 mph) began in December 2009, including a special Olympic Javelin shuttle for the 2012 Summer Olympics. These services are operated by the South Eastern franchise.

Intercity Express Programme

For replacement of the domestic fleet of InterCity 125 and 225 trains on the existing national network, the Intercity Express Programme was announced. In 2009 it was announced the preferred rolling stock option for this project was the Hitachi Super Express family of multiple units, and they entered service in 2017 on the Great Western Main Line and 2019 on the East Coast Main Line. The trains will be capable of a maximum speed of 140 mph with ""minor modifications"", with the necessary signalling modifications required of the Network Rail infrastructure in Britain likely to come from the phased rollout of the Europe-wide European Rail Traffic Management System (ERTMS).

Proposed and partly under construction

High Speed 2

Following several studies and consultations on high-speed rail, in 2009 the UK Government formally announced the High Speed 2 project, establishing a company to produce a feasibility study to examine route options and financing for a new high-speed railway in the UK. This study began on the assumption the route would be a new purpose-built high-speed line connected to High-Speed 1 to the Channel tunnel and from London to the West Midlands, via Heathrow Airport, relieving traffic on the West Coast Main Line (WCML). Conventional high-speed rail technology would be used as opposed to Maglev. The rolling stock would be capable of travelling on the existing Network Rail infrastructure if required, with the route intersecting with the existing WCML and the East Coast Main Line (ECML). A cancelled second phase of the project was planned to reach further north to Manchester, Sheffield and Leeds, as well as linking into the Midland Main Line.

Northern Powerhouse Rail

In June 2014, the chancellor of the Exchequer, George Osborne, proposed a high-speed rail link Northern Powerhouse Rail (also known as High Speed 3 or High Speed North) between Liverpool and Newcastle/Sheffield/Hull. The line would use the existing route between Liverpool and Newcastle/Hull and a new route from to Sheffield will follow the same route to Manchester Victoria and then a new line from Victoria to Sheffield, with additional tunnels and other infrastructure.

High-speed rolling stock
As of August 2023 the following rolling stock on the UK network is capable of 125 mph or more:

In 2011 the fastest timetabled start-to-stop run by a UK domestic train service was the Hull Trains 07.30 King's Cross to Hull, which covered the 125.4 km (78 miles) from Stevenage to Grantham in 42 minutes at an average speed of 179.1 km/h (111.4 mph). This was operated by a Class 180 diesel unit running ""under the wires"" at the time, and is now operated by Class 802 Paragon bi-mode units, operating on electric power on this section. This was matched by several Leeds to London Class 91-operated East Coast trains if their two-minute recovery allowance for this section is excluded from the public timetable.

Local metro and other rail systems

A number of towns and cities have rapid transit networks. Underground technology is used in the Glasgow subway, Merseyrail centred on Liverpool, London Underground centred on London, London Overground and the London Docklands Light Railway centred on London, and the Tyne and Wear Metro centred on Newcastle upon Tyne.

Light rail systems in the form of trams are in Birmingham, Croydon, Manchester, Nottingham, Sheffield and Edinburgh. These systems use a combination of street running tramways and, where available, reserved right of way or former conventional rail lines in some suburbs. Blackpool has the one remaining traditional tram system. Monorails, heritage tramways, miniature railways and funiculars also exist in several places. In addition, there are a number of heritage (mainly steam) standard and narrow gauge railways, and a few industrial railways and tramways. Some lines which appear to be heritage operations sometimes claim to be part of the public transport network; the Romney, Hythe and Dymchurch Railway in Kent regularly transports schoolchildren.

Most major cities have some form of commuter rail network. These include Belfast, Birmingham, Bristol, Cardiff, Edinburgh, Glasgow, Leeds, Liverpool, London and Manchester.

Goods services

There are four main goods operating companies in the UK, the largest of which is DB Cargo UK (formerly DB Schenker, formerly English Welsh & Scottish (EWS)). There are also several smaller independent operators including Mendip Rail. Types of freight carried include intermodal – in essence containerised freight – and coal, metals, oil, and construction materials. The Beeching Cuts, in contrast to passenger services, greatly modernised the goods sector, replacing inefficient wagons with containerised regional hubs. Freight services had been in steady decline since the 1930s, initially because of the reduction in manufacturing and then road haulage's cost advantage in combination with higher wages. Since 1995, however, the amount of freight carried on the railways has increased sharply due to increased reliability and competition, as well as international services. In 2000, the Department for Transport's Transport Ten Year Plan called for an 80% increase in rail freight.

Statistics on freight are specified in terms of the weight of freight lifted, and the net tonne kilometre, being freight weight multiplied by distance carried. 116.6 million tonnes of freight was lifted in the 2013–4 period, against 138 million tonnes in 1986–7, a decrease of 16%. However, a record 22.7 billion net tonne kilometres (14 billion net ton miles) of freight movement were recorded in 2013–4, against 16.6 billion (10.1 billion) in 1986–7, an increase of 38%. Coal made up 36% of the total net tonne kilometre, though its share was declining. Rail freight had increased its market share since privatisation (by net tonne kilometres) from 7.4% in 1998 to 11.1% in 2013. Growth was partly due to more international services including the Channel Tunnel and Port of Felixstowe, which is containerised. Nevertheless, as of 2008, network bottlenecks and insufficient investment in catering for 9' 6"" high shipping containers restricted growth.

A symbolic loss to the rail freight industry in Great Britain was the custom of the Royal Mail, which from 2004 discontinued use of its 49-train fleet, and switched to road haulage after a near 170-year-preference for trains. Mail trains had long been part of the tradition of the railways in Great Britain, famously celebrated in the film Night Mail, for which W. H. Auden wrote the poem of the same name. Although Royal Mail suspended mail trains in January 2004, this decision was reversed in December of the same year, and Class 325s are now used on some routes including between London, Warrington and Scotland.

Train leasing services

At the time of privatisation, the rolling stock of British Rail was sold to the new operators, as in the case of the freight companies, or to the three ROSCOs (rolling stock companies) which lease or hire stock to passenger and freight train operators. Leasing is relatively commonplace in transport since it enables operating companies to avoid the complication associated with raising sufficient capital to purchase assets; instead, assets are leased and paid for from ongoing revenue. Since 1994 there has been a growth in smaller spot-hire companies that provide rolling stock on short-term contracts. Many of these have grown thanks to the selling-off of locomotives by the large freight operators, especially EWS.

Unlike other major players in the privatised railway system of Great Britain, the ROSCOs are not subject to close regulation by the economic regulatory authority. They were expected to compete with one another, and they do, although not in all respects.

Competition codes of practice
Since privatisation in 1995, the ROSCOs have faced criticism from several quarters – including passenger train operating companies such as GNER, Arriva and FirstGroup – on the basis they are acting as an oligopoly to keep lease prices higher than they would be in a competitive market. In 1998, Deputy Prime Minister John Prescott asked rail regulator John Swift to investigate the market's operation and make recommendations. Many believed Prescott favoured much closer regulation of the ROSCOs, perhaps bringing them into the net of contract-specific regulation, i.e., requiring every rolling stock lease to be approved by the Rail Regulator before it could be valid. Swift's report did not find major problems with the operation of what was then an infant market, and instead recommended the ROSCOs sign up to voluntary, non-binding codes of practice in relation to their future behaviour. Prescott did not like this, but he did not have the legislative time allocation to do much about it. Swift's successor as Rail Regulator, Tom Winsor, agreed with Swift and the ROSCOs were happy to go along with codes of practice, coupled with the Rail Regulator's new powers to deal with abuse of dominance and anti-competitive behaviour under the Competition Act 1998. In establishing these codes, the Rail Regulator made it clear he expected the ROSCOs to adhere to their letter and spirit. The codes of practice were duly put in place and for the next five years the Rail Regulator received no complaints about ROSCO behaviour.

White paper 2004

In July 2004, the DFT's White Paper on the future of the railways expressed dissatisfaction with the operation of the rolling stock leasing market, and the belief there may have been excessive pricing on the part of the ROSCOs.

In June 2006, Gwyneth Dunwoody, chair of the Transport Select Committee of the House of Commons, called for an investigation into the companies. Transport commentator Christian Wolmar has asserted the high cost of leasing is due to the way the franchises are distributed to the train operating companies. While the TOCs are negotiating for a franchise they have some freedom to propose different rolling stock options. It is only once they have won the franchise, however, they start negotiating with the ROSCOs. The ROSCO will know the TOC's requirements and also knows the TOC has to obtain a fixed mix of rolling stock which puts the train operating company at a disadvantage in its negotiations with the ROSCO.

Competition Commission
On 29 November 2006, following a June 2006 complaint by the DfT alleging excessive pricing by the ROSCOs, the Office of Rail Regulation (as it was then called) announced it was minded to refer the operation of the market for passenger rolling stock to the Competition Commission, citing, amongst other factors, problems in the DfT's own franchising policy as responsible for what may be regarded as a dysfunctional market. ORR said it will consult the industry and the public on what to do, and will publish its decision in April 2007. If the ORR does refer the market to the Competition Commission, there may well be a hiatus in investment in new rolling stock whilst the ROSCOs and their parent companies wait to hear what return they will be allowed to make on their train fleets. This could have the unintended consequence of intensifying the problem of overcrowding on some routes because TOCs will be unable to lengthen their trains or acquire new ones if they need the ROSCOs to co-operate in their acquisition or financing. Some commentators have suggested that such an outcome would be detrimental to the public interest. This is especially striking since the National Audit Office, in its November 2006 report on the renewal and upgrade of the West Coast Main Line, said that the capacity of the trains and the network will be full in the next few years and advocated train lengthening as an important measure to cope with sharply higher passenger numbers.

The Competition Commission conducted an investigation and published provisional findings on 7 August 2008. The report was published on 7 April 2009. A press release summarised the recommendations as follows:

 introduce longer franchise terms (in the region of 12 to 15 years or longer), which would allow TOCs to realise the benefits and recover the costs of switching to alternative new or used rolling stock over a longer period, which should increase the incentives and ability for TOCs to exercise choice
 assess the benefits of alternative new or used rolling stock proposals beyond the franchise term and across other franchises when evaluating franchise bids. This will encourage a wider choice of rolling stock to be considered in franchise proposals, irrespective of franchise length
 ensure franchise invitations to tender (ITTs) are specified in such a way franchise bidders are allowed a choice of rolling stock
 requiring the ROSCOs to remove non-discrimination requirements from the Codes of Practice, which would provide greater incentives for the TOCs to seek improved terms from the ROSCOs
 requiring rolling stock lessors to provide TOCs with a set list of information when making a lease rental offer for used rolling stock, which would give TOCs the ability to negotiate more effectively

Leasing companies (ROSCO)
See also Rolling stock company

Three companies took over British Rail's rolling stock on privatisation:
 Angel Trains –  has 4,400 vehicles in the UK owned by AMP Capital Investors, PSP Investments and International Public Partnerships.
 Eversholt Rail Group – owns a fleet of over 4,000 vehicles and is owned by CK Hutchison Holdings and Cheung Kong Infrastructure Holdings.
 Porterbrook – leases some 3,500 locomotives, trains and freight wagons; owned by a consortium including Alberta Investment Management Corporation, Allianz, Électricité de France and Vantage Infrastructure.

A number of other companies have since entered the leasing market:
 Sovereign Trains – a company that forms part of the same group as the open-access operator Grand Central. Sovereign Trains owned the rolling stock operated by Grand Central. Dissolved after the stock was sold to Angel Trains
 QW Rail Leasing – a joint venture between the National Australia Bank and SMBC Leasing & Finance to provide the EMU rolling stock to London Overground.
 Macquarie European Rail – in April 2009, Lloyds TSB entered the rolling stock market by funding the purchase of 30 new Class 379s for National Express East Anglia. In November 2012, Lloyds sold the company to Macquarie Group.
 Beacon Rail, owns Class 68 and Class 88 locomotives, as well as , Class 313 and  DMUs.
 UK Rail Leasing, owns some Class 56 locomotives
Rock Rail Limited, owns Class 717 Siemens Desiro EMUs in service on Govia Thameslink Railway's Great Northern routes, Stadler Flirt Class 745 EMUs and Class 755 BMUs entering service on Abellio's Greater Anglia franchise, Bombardier Aventra Class 701 EMUs entering service on FirstGroup and MTR's South Western franchise, Hitachi Intercity BMUs for service on Abellio's East Midlands franchise and Hitachi Intercity EMUs and BMUs for service on First Group and Trenitalia's Avanti West Coast franchise

Spot-hire companies
Spot-hire companies provide short-term leasing of rolling stock.
 MiddlePeak Railways, a locomotive hire & lease company with a stock of locomotives similar to Class 08 & NS 0-6-0 600 Class shunting locomotives, other locomotives, rolling stock & parts.
 GL Railease owned by GATX Capital, and Lombard, a subsidiary of the Royal Bank of Scotland.
 Harry Needle Railroad Company, an industrial and main line locomotive hire and overhaul company. Operates Class 08 shunting locomotives, and Class 20 locomotives.
Riviera Trains, a spot-hire company with a fleet of Class 47 locomotives. This company works closely with DB Cargo UK.
West Coast Railways, a spot-hire and railtour-operator with a stock of Class 37 and Class 47 locomotives, as well as the rebuilt Class 57 locomotive.
 Eastern Rail Services, a rolling stock spot hire company, providing leasing and hire, acquisition, parts supply and overhaul and technical advice.

Statutory framework

Railways in Great Britain are in the private sector, but they are subject to control by central government, and to economic and safety regulation by arms of government.

In 2006, using powers in the Railways Act 2005, the DfT took over most of the functions of the now wound up Strategic Rail Authority. The DfT now itself runs competitions for the award of passenger rail franchises, and, once awarded, monitors and enforces the contracts with the private sector franchisees. Franchises specify the passenger rail services which are to be run and the quality and other conditions (for example, the cleanliness of trains, station facilities and opening hours, the punctuality and reliability of trains) which the operators have to meet. Some franchises receive a subsidy from the DfT for doing so, and some are cash-positive, which means the franchisee pays the DfT for the contract. Some franchises start life as subsidised and, over their life, move to being cash-positive.

The other regulatory authority for the privatised railway is the Office of Rail and Road (previously the Office of Rail Regulation), which, following the Railways Act 2005, is the combined economic and safety regulator. It replaced the Rail Regulator on 5 July 2004. The Rail Safety and Standards Board still exists, however; established in 2003 on the recommendations of a public inquiry, it leads the industry's progress in health and safety matters.

The principal modern railway statutes are:

 Railways Act 1993' Competition Act 1998 (insofar as it confers competition powers on the Office of Rail and Road)
 Transport Act 2000
 Railways and Transport Safety Act 2003
 Railways Act 2005

Industry bodies

Statutory authorities
Office of Rail and Road 
Department for Transport 
UK Notified Bodies

 Devolved authorities 
Transport Scotland 
Transport for Wales

Network and signalling operations
Railtrack (1996–2002)
Network Rail (2002–) – (A ""not for dividend"" company limited by guarantee)

Other national entities
 Institution of Railway Operators
 Rail Delivery Group 
 Rail Freight Group 
 Rail Passengers Council and Committees 
 Rail Safety and Standards Board
 Rail Forum Midlands 
 Railway Industry Association
 Railway Mission 
 Railway Study Association

Trade unions
The railways are one of the most heavily unionised industrial sectors in the UK.
Associated Society of Locomotive Engineers and Firemen (ASLEF)
National Union of Rail, Maritime and Transport Workers (RMT)
Transport Salaried Staffs' Association (TSSA)

Regional entitiesSee Passenger transport executive Transport for West Midlands 
 TfGM (Transport for Greater Manchester) 
 Merseytravel 
 Metro (West Yorkshire Metro)
 Nexus (Tyne and Wear Passenger Transport Executive) 
 Travel South Yorkshire (South Yorkshire Passenger Transport Executive)
 SPT (Strathclyde Partnership for Transport) 
 TfL (Transport for London)

See List of companies operating trains in the United Kingdom.

Freight companies
GB Railfreight 
DB Cargo UK
Freightliner 
Direct Rail Services 
Colas Rail 
Devon and Cornwall Railways 
Mendip Rail

Open access and other non-franchised passenger operators
Eurostar 
Grand Central 
Heathrow Express 
Hull Trains
Venice-Simplon Orient Express (VSOE)

1820s–1840s: Early companies
This is only the earliest of the main line openings: for a more comprehensive list of the hundreds of early railways see List of early British railway companies
Stockton and Darlington Railway (1825) – First steam-hauled passenger railway in the world.
Canterbury and Whitstable Railway (1830) – First steam-hauled passenger railway to issue season tickets.
Liverpool and Manchester Railway (1830) – First InterCity passenger railway.
Grand Junction Railway (1833) – The line built by the company was the first trunk railway to be completed in England, and arguably the world's first long-distance railway with steam traction.
London and Greenwich Railway (1836) – First steam railway in the capital, the first to be built specifically for passengers, and the first elevated railway.
London and Birmingham Railway (1837) –  First Intercity line to be built into London.
Midland Counties Railway (1839)
Birmingham and Derby Junction Railway (BDJR) (1839)
North Midland Railway (1840)
Taff Vale Railway (1840)

Heritage and private

Many lines closed by British Railways, including many closed during the Beeching cuts, have been restored and reopened as heritage railways. A few have been relaid as narrow-gauge but the majority are standard-gauge. Most use both steam and diesel locomotives for haulage. Most heritage railways are operated as tourist attractions and do not provide regular year-round train services.

Proposed line re-openings
Several pressure groups are campaigning for the re-opening of closed railway lines in Great Britain. These include:

 Ashington–Bedlington–Newcastle
 Marlow Branch (Bourne End–High Wycombe)
 Cambridge–Oxford, East West Rail This project was approved by the Government in November 2011.
 Carmarthen-Aberystwyth line
 Colne–Skipton, Skipton-East Lancashire Rail Action Partnership
 Great Central Railway Notts–Leicester
 Lynn and Hunstanton Railway
 Peak Rail: (Matlock–Bakewell). Under-funded line
 Portishead Railway from Portishead to Bristol Temple Meads
 South Staffordshire Line (Stourbridge–Walsall-Lichfield)
 St Andrews Rail Link (Leuchars–St Andrews)
 Wealden Line (Uckfield–Lewes)
 Woodhead Line (Hadfield–Penistone)
 York to Beverley Line (York–Beverley)

From 1995 until 2009, 27 new lines (totalling 199 track miles) and 68 stations were opened, with 65 further new station sites identified by Network Rail or government for possible construction.
On 15 June 2009 the Association of Train Operating Companies (ATOC) published the report Connecting Communities: Expanding Access to the Rail Network, detailing schemes around England where it believed there was a commercial business case for passenger network expansion. The published proposals involved the re-opening or new construction of 40 stations, serving communities with populations of over 15,000, including 14 schemes involving the re-opening or reconstruction of rail lines for passenger services. These would be short-lead-time local projects, to be completed in timescales ranging from 2 years 9 months to 6 years, once approved by local and regional governments, Network Rail and the Department for Transport, complementing existing long-term national projects.

Most populous towns without rail services

This is a list of towns in England that do not have any sort of rail service. Services taken into account include National Rail, tram and metro services such as the Manchester Metrolink or the Tyne and Wear Metro. The first list is of separate towns.  The second is of towns that form part of larger conurbations.

Built-up areas

Built-up area subdivisions

Links with adjacent countries
 Great Britain (standard-gauge)
 France (Eurostar) via the Channel Tunnel formerly by Train ferries. 
 Belgium (Eurostar) via France using the Channel Tunnel.
 Netherlands (Eurostar) via France and Belgium using the Channel Tunnel.

Rail-ferry-rail services
 Netherlands – Dutchflyer rail/sea/rail service
 Ireland – SailRail service via Holyhead, Stranraer or Fishguard

See also

 References 

 Citations 

 Sources 

Network Rail – Making a Fresh Start – National Audit Office report, 14 May 2004.
Railway industry topic guides from the Institution of Mechanical EngineersOn The Wrong Line: How Ideology and Incompetence Wrecked Britain's Railways'', Christian Wolmar, Aurum Press Ltd. .

External links

 National Rail Official UK Rail timetable site

 National Rail maps page  UK railway maps
 BritRail  ATOC site with timetables, maps and cross-network passes for foreign travellers in UK
 BritRail Passes Canada Canadian source for British Rail Passes And tickets
 ScotlandRailways Scottish Rail site with timetables, maps and cross-network passes for foreign travellers in Scotland
 Northumbrian Railways
 Great Scenic Railways of Devon and Cornwall 
 Collection of Google Earth locations of National Rail stations  (Requires Google Earth software) from the Google Earth Community forum"
4060004,https://en.wikipedia.org/wiki/WWF%20WrestleMania%20Challenge,WWF WrestleMania Challenge,"WWF WrestleMania Challenge is a professional wrestling video game based on the World Wrestling Federation (WWF), released in 1990 for the Nintendo Entertainment System by Acclaim Entertainment under the LJN label, and in 1992 for the Family Computer by Hot-B.

The game features nine wrestlers: Hulk Hogan, André the Giant, ""Macho King"" Randy Savage, The Ultimate Warrior, Big Boss Man, Brutus ""The Barber"" Beefcake, Ravishing Rick Rude, Hacksaw Jim Duggan, and ""Yourself"" (a generic character). In a two-player game, both players can choose a differently-shaded version of Yourself, each having a unique theme song.

The game was originally developed under the title WWF Survivor Series. After this release, development of games under the WrestleMania name shifted to Sculptured Software, which developed WWF Super WrestleMania and WWF WrestleMania: Steel Cage Challenge.

Gameplay
Features include fluid gameplay and unique (albeit small) movesets for each wrestler. Matches are presented at a high-angle, isometric view of the ring which includes the wrestlers' stamina bars along the apron. An empty bar will render the player vulnerable to pinfalls.

Modes of play include a one-on-one match, a tag team match, a three-on-three Survivor Series elimination match (in the latter two the player can cause their NPC partner to attack the NPC opponent inside or outside the ring) and a championship mode where the player takes control of ""Yourself"" and must defeat all of the game's wrestlers to win the championship. Also included is a two player-only tag team championship mode where the players control two ""yourself"" characters and must defeat the game's wrestlers in a series of tag team matches to become champions.

Reception

See also
 List of licensed wrestling video games
 List of fighting games

References

External links
 

1990 video games
Hot B games
LJN games
Nintendo Entertainment System games
Nintendo Entertainment System-only games
Rare (company) games
Video games with isometric graphics
WrestleMania video games
WWE video games
Video games scored by David Wise
Professional wrestling games
Video games developed in the United Kingdom"
